"Date","Price","Open","High","Low","Vol.","Change %"
"07/23/2020","241.60","241.40","243.80","238.60","4.15M","-0.25%"
"07/22/2020","242.20","244.40","248.20","242.00","8.17M","-4.72%"
"07/21/2020","254.20","251.20","254.20","248.20","4.67M","5.13%"
"07/20/2020","241.80","242.20","243.60","238.00","2.32M","0.50%"
"07/17/2020","240.60","239.00","244.20","238.80","3.49M","2.38%"
"07/16/2020","235.00","243.80","244.00","233.00","5.55M","-2.57%"
"07/15/2020","241.20","242.20","243.40","239.00","3.62M","-0.25%"
"07/14/2020","241.80","243.20","244.40","238.60","9.14M","-5.40%"
"07/13/2020","255.60","256.80","259.00","252.20","5.26M","-1.84%"
"07/10/2020","260.40","264.00","266.00","257.00","5.77M","-2.11%"
"07/09/2020","266.00","252.60","271.60","252.00","11.02M","7.43%"
"07/08/2020","247.60","237.00","247.60","236.60","4.51M","2.31%"
"07/07/2020","242.00","248.40","248.60","240.20","4.43M","-1.14%"
"07/06/2020","244.80","237.00","245.00","236.00","5.45M","3.90%"
"07/03/2020","235.60","236.20","236.80","234.40","4.34M","-0.08%"
"07/02/2020","235.80","232.40","235.80","231.40","4.62M","1.73%"
"06/30/2020","231.80","231.20","232.80","228.40","2.18M","0.87%"
"06/29/2020","229.80","232.00","232.20","228.20","4.13M","-1.96%"
"06/26/2020","234.40","234.80","236.00","233.40","3.15M","-0.17%"
"06/24/2020","234.80","232.60","235.40","231.80","7.31M","2.09%"
"06/23/2020","230.00","227.00","231.60","226.00","5.80M","0.88%"
"06/22/2020","228.00","229.80","230.00","226.80","8.72M","-2.40%"
"06/19/2020","233.60","234.00","235.60","233.40","7.59M","-0.17%"
"06/18/2020","234.00","239.00","239.00","228.60","29.79M","74.63%"
