"Date","Price","Open","High","Low","Vol.","Change %"
"02/24/2022","104.50","108.60","108.60","102.80","2.53M","-6.78%"
"02/23/2022","112.10","109.70","115.30","109.70","2.24M","1.63%"
"02/22/2022","110.30","115.20","115.20","110.20","1.85M","-5.97%"
"02/21/2022","117.30","112.90","117.80","111.50","1.68M","1.21%"
"02/18/2022","115.90","117.00","117.20","114.70","566.30K","-0.94%"
"02/17/2022","117.00","116.70","117.50","114.90","469.90K","0.34%"
"02/16/2022","116.60","116.00","118.20","116.00","678.00K","3.37%"
"02/15/2022","112.80","112.30","113.60","111.50","487.80K","2.55%"
"02/14/2022","110.00","109.90","111.40","108.30","807.70K","-3.68%"
"02/11/2022","114.20","113.00","116.20","112.30","1.70M","0.53%"
"02/10/2022","113.60","115.90","116.70","111.70","2.67M","-0.79%"
"02/09/2022","114.50","113.00","115.50","111.20","3.15M","4.09%"
"02/08/2022","110.00","111.00","112.00","108.10","2.13M","1.57%"
"02/07/2022","108.30","111.10","112.10","106.70","1.92M","2.56%"
"02/04/2022","105.60","105.70","106.80","102.90","1.36M","12.58%"
"01/31/2022","93.80","93.00","94.45","91.90","473.40K","1.68%"
"01/28/2022","92.25","91.95","93.50","90.05","1.72M","-3.10%"
"01/27/2022","95.20","100.00","100.00","95.00","1.39M","-5.84%"
"01/26/2022","101.10","100.00","101.60","99.80","1.37M","-2.88%"
"01/25/2022","104.10","106.90","108.30","103.80","1.37M","-5.36%"
"01/24/2022","110.00","110.00","110.90","108.90","1.19M","-3.85%"
"01/21/2022","114.40","114.10","116.50","111.60","832.70K","-2.39%"
"01/20/2022","117.20","114.20","117.80","112.50","1.01M","0.17%"
"01/19/2022","117.00","121.00","121.00","116.60","942.20K","-4.18%"
"01/18/2022","122.10","123.80","125.30","121.70","754.80K","-1.37%"
"01/17/2022","123.80","122.60","125.20","120.40","1.20M","0.90%"
"01/14/2022","122.70","118.50","123.00","118.20","1.01M","4.43%"
"01/13/2022","117.50","118.50","119.60","116.70","613.00K","-0.09%"
"01/12/2022","117.60","114.00","118.50","114.00","808.30K","8.09%"
"01/11/2022","108.80","108.00","110.80","107.10","1.43M","-5.31%"
"01/10/2022","114.90","112.50","116.10","111.10","632.50K","2.41%"
"01/07/2022","112.20","113.10","113.10","110.10","638.60K","-0.80%"
"01/06/2022","113.10","113.20","114.80","110.80","490.15K","-0.09%"
"01/05/2022","113.20","120.00","120.00","113.00","1.21M","-9.73%"
"01/04/2022","125.40","128.70","129.00","124.20","286.90K","-1.26%"
"01/03/2022","127.00","125.00","127.20","124.30","508.00K","3.50%"
"12/31/2021","122.70","123.90","124.30","120.20","446.10K","6.79%"
"12/30/2021","114.90","115.80","116.30","113.60","384.87K","-1.12%"
"12/29/2021","116.20","116.00","118.50","115.40","356.00K","-0.34%"
"12/28/2021","116.60","117.70","117.70","114.70","546.80K","-0.93%"
"12/24/2021","117.70","119.00","119.50","116.50","140.80K","-0.17%"
"12/23/2021","117.90","117.80","120.30","116.70","380.30K","1.20%"
"12/22/2021","116.50","116.30","117.80","114.20","774.50K","2.92%"
"12/21/2021","113.20","111.00","114.60","109.50","506.00K","0.71%"
"12/20/2021","112.40","116.50","117.00","111.00","837.20K","-3.52%"
"12/17/2021","116.50","117.00","117.40","114.00","1.27M","-3.56%"
"12/16/2021","120.80","120.50","122.00","118.70","656.70K","0.25%"
"12/15/2021","120.50","121.70","122.50","120.20","445.00K","-1.63%"
"12/14/2021","122.50","123.00","123.80","121.00","1.06M","-3.31%"
"12/13/2021","126.70","126.50","130.30","126.50","1.01M","3.34%"
"12/10/2021","122.60","121.00","127.90","121.00","1.12M","-1.45%"
"12/09/2021","124.40","123.80","125.40","122.50","895.43K","1.97%"
"12/08/2021","122.00","122.70","124.40","119.30","1.86M","-0.49%"
"12/07/2021","122.60","121.80","125.80","119.70","2.43M","3.81%"
"12/06/2021","118.10","115.20","123.50","112.80","8.60M","-12.84%"
"12/03/2021","135.50","134.00","137.70","130.10","2.43M","-5.31%"
"12/02/2021","143.10","136.10","145.00","136.10","1.16M","0.56%"
"12/01/2021","142.30","136.50","142.90","136.00","1.45M","8.46%"
"11/30/2021","131.20","135.60","136.00","128.50","1.26M","1.08%"
"11/29/2021","129.80","123.90","130.50","123.90","785.03K","4.26%"
"11/26/2021","124.50","126.50","127.80","124.10","431.39K","-2.58%"
"11/25/2021","127.80","127.40","128.60","125.40","249.13K","1.83%"
"11/24/2021","125.50","124.00","125.90","123.00","400.60K","2.70%"
"11/23/2021","122.20","120.20","125.00","119.30","383.80K","1.92%"
"11/22/2021","119.90","120.00","120.70","117.50","576.40K","-0.91%"
"11/19/2021","121.00","122.80","122.90","120.00","651.72K","-4.87%"
"11/18/2021","127.20","126.00","128.40","125.70","670.15K","-1.24%"
"11/17/2021","128.80","127.30","129.50","126.30","1.03M","7.33%"
"11/16/2021","120.00","117.70","120.90","116.60","496.61K","0.84%"
"11/15/2021","119.00","121.50","121.50","118.70","251.50K","-1.41%"
"11/12/2021","120.70","120.00","121.70","119.70","708.80K","2.46%"
"11/11/2021","117.80","115.80","118.10","114.00","247.96K","0.51%"
"11/10/2021","117.20","117.00","117.30","112.50","1.41M","-5.56%"
"11/09/2021","124.10","124.50","124.50","121.30","175.90K","3.24%"
"11/08/2021","120.20","122.00","122.00","119.40","274.95K","-3.92%"
"11/05/2021","125.10","123.20","127.80","123.20","349.38K","1.79%"
"11/04/2021","122.90","120.80","124.30","120.80","505.90K","1.82%"
"11/03/2021","120.70","123.80","123.80","119.00","557.80K","-4.13%"
"11/02/2021","125.90","125.90","126.90","124.70","647.82K","-0.87%"
"11/01/2021","127.00","130.60","130.60","126.80","246.76K","-3.20%"
"10/29/2021","131.20","129.40","131.90","129.40","599.20K","1.63%"
"10/28/2021","129.10","128.10","129.90","127.40","982.57K","0.78%"
"10/27/2021","128.10","129.50","132.80","127.30","973.84K","-3.68%"
"10/26/2021","133.00","132.20","136.60","131.40","2.03M","5.47%"
"10/25/2021","126.10","124.10","126.90","123.00","1.14M","2.02%"
"10/22/2021","123.60","122.30","124.50","122.00","1.01M","4.04%"
"10/21/2021","118.80","120.10","120.70","118.30","375.20K","-1.08%"
"10/20/2021","120.10","119.40","120.60","119.00","1.03M","1.26%"
"10/19/2021","118.60","117.00","119.70","117.00","319.95K","1.11%"
"10/18/2021","117.30","118.40","119.60","116.40","765.00K","1.03%"
"10/15/2021","116.10","112.60","116.10","112.60","611.85K","5.55%"
"10/12/2021","110.00","110.00","112.10","108.60","75.70K","-2.05%"
"10/11/2021","112.30","110.90","112.50","110.80","102.10K","1.26%"
"10/08/2021","110.90","111.10","112.20","109.60","345.60K","2.69%"
"10/07/2021","108.00","105.50","108.40","105.50","316.90K","4.35%"
"10/06/2021","103.50","102.50","105.00","102.50","276.40K","3.97%"
"10/05/2021","99.55","101.00","101.00","98.05","357.50K","-1.44%"
"10/04/2021","101.00","104.20","104.50","100.30","407.35K","-0.20%"
"09/30/2021","101.20","100.40","101.60","100.00","192.40K","-1.84%"
"09/29/2021","103.10","102.80","103.60","101.20","149.95K","-0.67%"
"09/28/2021","103.80","103.30","105.90","103.30","204.40K","0.97%"
"09/27/2021","102.80","103.30","105.30","101.50","491.60K","-2.37%"
"09/24/2021","105.30","107.00","107.40","105.10","308.90K","-2.50%"
"09/23/2021","108.00","104.80","108.20","104.80","286.60K","3.15%"
"09/21/2021","104.70","108.80","108.80","99.00","1.51M","-5.68%"
"09/20/2021","111.00","113.10","114.10","109.00","148.90K","-1.42%"
"09/17/2021","112.60","113.90","113.90","110.20","160.23K","-1.14%"
"09/16/2021","113.90","115.00","115.10","112.60","299.00K","-0.96%"
"09/15/2021","115.00","116.70","116.70","114.20","199.50K","0.44%"
"09/14/2021","114.50","115.80","115.80","113.00","218.80K","-2.30%"
"09/13/2021","117.20","118.90","118.90","114.90","483.80K","-1.43%"
"09/10/2021","118.90","117.50","118.90","117.50","594.66K","2.59%"
"09/09/2021","115.90","119.50","119.50","115.50","362.91K","-4.37%"
"09/08/2021","121.20","121.00","121.60","119.80","452.85K","0.17%"
"09/07/2021","121.00","119.50","121.40","118.70","797.10K","2.28%"
"09/06/2021","118.30","118.00","119.10","117.10","153.20K","-0.17%"
"09/03/2021","118.50","120.60","121.50","118.10","1.95M","-0.25%"
"09/02/2021","118.80","119.00","119.60","116.50","701.19K","-0.17%"
"09/01/2021","119.00","117.90","119.20","117.00","907.85K","3.84%"
"08/31/2021","114.60","113.80","114.60","110.20","535.30K","-0.52%"
"08/30/2021","115.20","115.00","115.80","113.40","272.55K","-1.29%"
"08/27/2021","116.70","116.00","117.00","113.80","307.90K","0.60%"
"08/26/2021","116.00","117.90","117.90","115.30","368.50K","-1.53%"
"08/25/2021","117.80","117.60","118.00","116.00","997.60K","2.26%"
"08/24/2021","115.20","111.50","115.80","111.50","814.10K","3.50%"
"08/23/2021","111.30","110.50","112.30","109.80","769.90K","6.41%"
"08/20/2021","104.60","108.50","112.00","101.80","792.95K","-3.95%"
"08/19/2021","108.90","111.50","112.50","108.40","423.40K","-2.24%"
"08/18/2021","111.40","108.00","114.00","108.00","1.36M","4.80%"
"08/17/2021","106.30","106.40","108.90","105.10","753.90K","-0.09%"
"08/16/2021","106.40","111.90","112.30","105.30","4.01M","-7.16%"
"08/13/2021","114.60","116.00","116.60","113.10","2.58M","-2.05%"
"08/12/2021","117.00","118.00","118.50","115.50","5.75M","7.73%"
