"Date","Price","Open","High","Low","Vol.","Change %"
"03/17/2021","25.43","24.97","25.44","24.32","12.92M","-1.59%"
"03/16/2021","25.84","26.15","26.64","25.51","11.02M","-0.23%"
"03/15/2021","25.90","25.80","26.14","25.40","8.55M","0.82%"
"03/12/2021","25.69","24.89","25.80","24.57","11.70M","-1.27%"
"03/11/2021","26.02","25.00","26.33","24.31","22.84M","11.48%"
"03/10/2021","23.34","24.35","25.40","22.81","18.59M","1.13%"
"03/09/2021","23.08","22.61","24.85","22.57","27.47M","8.20%"
"03/08/2021","21.33","22.44","23.65","21.20","15.91M","-5.03%"
"03/05/2021","22.46","22.06","22.68","19.69","24.16M","0.63%"
"03/04/2021","22.32","22.36","23.34","20.81","31.58M","-1.98%"
"03/03/2021","22.77","24.32","24.75","22.66","19.30M","-4.09%"
"03/02/2021","23.74","25.01","25.33","23.61","17.37M","-8.20%"
"03/01/2021","25.86","25.93","26.51","25.60","12.65M","1.93%"
"02/26/2021","25.37","26.34","26.80","24.58","39.28M","-1.93%"
"02/25/2021","25.87","28.90","29.01","25.13","37.49M","-9.80%"
"02/24/2021","28.68","27.21","28.87","26.10","20.26M","6.26%"
"02/23/2021","26.99","26.45","27.35","23.52","24.65M","-3.05%"
"02/22/2021","27.84","29.30","29.41","27.75","14.85M","-6.70%"
"02/19/2021","29.84","29.95","30.21","29.45","10.28M","1.36%"
"02/18/2021","29.44","28.96","30.45","28.80","10.89M","-1.01%"
"02/17/2021","29.74","30.10","30.32","29.27","11.71M","-2.17%"
"02/16/2021","30.40","31.92","32.15","29.98","14.57M","-4.55%"
"02/12/2021","31.85","31.59","32.43","31.20","8.16M","-0.44%"
"02/11/2021","31.99","31.76","32.65","31.40","14.92M","1.56%"
"02/10/2021","31.50","31.85","33.31","31.30","23.78M","-1.16%"
"02/09/2021","31.87","30.33","32.29","29.85","21.65M","4.97%"
"02/08/2021","30.36","30.31","30.53","29.76","12.37M","-0.13%"
"02/05/2021","30.40","30.94","30.97","30.09","12.20M","-1.43%"
"02/04/2021","30.84","30.83","31.40","30.60","10.59M","0.36%"
"02/03/2021","30.73","30.09","31.09","29.58","15.96M","1.75%"
"02/02/2021","30.20","31.15","31.79","29.53","28.70M","-5.74%"
"02/01/2021","32.04","32.85","32.94","31.10","12.27M","-0.65%"
"01/29/2021","32.25","32.41","33.28","31.58","12.49M","0.12%"
"01/28/2021","32.21","31.20","32.38","30.63","17.98M","2.06%"
"01/27/2021","31.56","31.99","32.49","31.08","23.23M","-2.89%"
"01/26/2021","32.50","33.15","33.84","32.10","33.54M","1.59%"
"01/25/2021","31.99","35.04","35.20","31.76","37.03M","-7.11%"
"01/22/2021","34.44","34.80","35.32","33.96","20.41M","-2.63%"
"01/21/2021","35.37","35.50","36.16","34.06","14.52M","-0.65%"
"01/20/2021","35.60","36.78","37.65","33.90","26.12M","0.45%"
"01/19/2021","35.44","33.92","36.00","33.38","28.46M","8.71%"
"01/15/2021","32.60","34.26","34.76","32.35","16.62M","-6.05%"
"01/14/2021","34.70","35.37","36.25","34.52","14.69M","-2.39%"
"01/13/2021","35.55","36.04","36.69","34.54","18.76M","-3.27%"
"01/12/2021","36.75","32.38","37.18","32.34","34.31M","12.08%"
"01/11/2021","32.79","34.37","35.04","32.33","24.67M","-4.40%"
"01/08/2021","34.30","37.10","37.19","33.19","30.25M","-2.25%"
"01/07/2021","35.09","32.97","35.26","32.85","26.23M","10.48%"
"01/06/2021","31.76","31.20","33.50","30.80","30.00M","2.48%"
"01/05/2021","30.99","32.40","33.19","30.45","24.02M","-4.53%"
"01/04/2021","32.46","30.34","33.00","29.61","46.63M","12.59%"
"12/31/2020","28.83","29.36","30.15","28.76","15.56M","-0.79%"
"12/30/2020","29.06","29.27","29.44","28.52","17.02M","1.36%"
"12/29/2020","28.67","27.31","29.00","26.52","18.39M","6.15%"
"12/28/2020","27.01","29.75","29.79","26.88","22.95M","-7.88%"
"12/24/2020","29.32","30.29","30.38","29.14","13.41M","-4.06%"
"12/23/2020","30.56","31.29","31.43","29.40","14.67M","-2.33%"
"12/22/2020","31.29","33.48","33.58","30.63","17.06M","-4.78%"
"12/21/2020","32.86","31.16","33.70","31.11","20.32M","3.43%"
"12/18/2020","31.77","31.01","32.25","30.72","22.15M","3.52%"
"12/17/2020","30.69","31.47","31.69","30.23","15.19M","-2.14%"
"12/16/2020","31.36","32.46","32.48","31.01","11.82M","-2.46%"
"12/15/2020","32.15","31.86","33.10","31.25","18.07M","2.62%"
"12/14/2020","31.33","31.74","32.10","30.42","15.15M","-0.10%"
"12/11/2020","31.36","32.20","32.99","31.06","13.63M","-3.48%"
"12/10/2020","32.49","31.46","33.50","30.90","16.47M","1.44%"
"12/09/2020","32.03","34.00","34.60","31.25","23.73M","-3.84%"
"12/08/2020","33.31","33.77","34.74","32.82","33.17M","5.78%"
"12/07/2020","31.49","30.16","32.77","29.60","34.83M","3.14%"
"12/04/2020","30.53","30.76","32.12","30.44","51.99M","-5.51%"
"12/03/2020","32.31","35.53","36.58","32.18","32.57M","-7.02%"
"12/02/2020","34.75","31.98","35.70","30.95","43.74M","-0.32%"
"12/01/2020","34.86","39.19","39.35","34.23","42.38M","-3.14%"
"11/30/2020","35.99","38.53","38.65","35.00","29.78M","-8.84%"
"11/27/2020","39.48","40.28","42.15","38.28","26.50M","-3.05%"
"11/25/2020","40.72","39.46","41.83","38.75","40.99M","-7.37%"
"11/24/2020","43.96","47.58","47.70","41.50","64.68M","0.73%"
"11/23/2020","43.64","41.48","44.18","40.86","63.69M","14.48%"
"11/20/2020","38.12","37.03","39.87","36.30","41.86M","3.76%"
"11/19/2020","36.74","35.60","37.30","34.81","27.08M","3.52%"
"11/18/2020","35.49","35.07","36.65","33.50","28.21M","1.26%"
"11/17/2020","35.05","37.78","38.00","34.45","45.85M","-1.41%"
"11/16/2020","35.55","31.33","36.97","30.97","85.86M","13.94%"
"11/13/2020","31.20","38.76","40.81","30.11","170.28M","-1.83%"
"11/12/2020","31.78","27.06","32.78","26.40","86.21M","27.27%"
"11/11/2020","24.97","24.07","25.27","23.06","11.90M","-1.07%"
"11/10/2020","25.24","25.80","26.48","23.18","16.86M","-4.03%"
"11/09/2020","26.30","26.37","26.52","25.29","14.75M","-0.60%"
"11/06/2020","26.46","27.59","28.32","25.30","32.69M","-5.80%"
"11/05/2020","28.09","26.96","28.49","26.00","32.30M","10.98%"
"11/04/2020","25.31","25.69","27.67","24.06","28.97M","5.24%"
"11/03/2020","24.05","23.40","24.17","22.05","15.56M","5.11%"
"11/02/2020","22.88","21.76","23.30","21.36","24.94M","13.44%"
"10/30/2020","20.17","20.49","21.72","20.07","11.96M","-2.18%"
"10/29/2020","20.62","19.31","21.40","19.17","14.66M","10.33%"
"10/28/2020","18.69","18.68","19.10","17.92","6.23M","-2.71%"
"10/27/2020","19.21","18.96","19.61","18.62","4.30M","0.68%"
"10/26/2020","19.08","18.30","19.26","18.30","5.67M","3.70%"
"10/23/2020","18.40","18.90","18.99","18.31","3.62M","-3.06%"
"10/22/2020","18.98","20.00","20.10","18.72","6.34M","-2.11%"
"10/21/2020","19.39","20.30","21.10","19.36","8.40M","-5.37%"
"10/20/2020","20.49","19.21","20.78","19.00","7.62M","6.83%"
"10/19/2020","19.18","20.34","20.37","18.91","6.44M","-2.98%"
"10/16/2020","19.77","20.85","21.12","19.61","7.46M","-3.56%"
"10/15/2020","20.50","20.35","21.47","19.78","11.75M","-1.35%"
"10/14/2020","20.78","20.17","21.86","20.06","16.81M","6.95%"
"10/13/2020","19.43","18.81","19.73","18.53","7.89M","1.41%"
"10/12/2020","19.16","18.06","19.34","17.61","14.00M","8.86%"
"10/09/2020","17.60","18.03","18.36","17.50","3.83M","-1.84%"
"10/08/2020","17.93","17.98","18.28","17.72","3.23M","0.90%"
"10/07/2020","17.77","17.60","18.08","17.41","3.10M","2.42%"
"10/06/2020","17.35","17.72","18.23","17.25","5.66M","-0.97%"
"10/05/2020","17.52","17.42","18.13","17.15","8.14M","3.55%"
"10/02/2020","16.92","16.25","18.00","16.20","8.40M","0.71%"
"10/01/2020","16.80","17.76","17.78","16.55","5.43M","-3.39%"
"09/30/2020","17.39","17.62","18.24","17.09","7.62M","2.11%"
"09/29/2020","17.03","16.08","17.16","16.00","6.06M","5.91%"
"09/28/2020","16.08","16.19","16.21","15.74","4.72M","1.77%"
"09/25/2020","15.80","15.35","16.07","15.23","3.64M","4.71%"
"09/24/2020","15.09","15.50","15.97","15.02","6.85M","-3.76%"
"09/23/2020","15.68","16.75","16.75","15.61","6.60M","-6.33%"
"09/22/2020","16.74","16.56","17.18","16.42","3.04M","1.89%"
"09/21/2020","16.43","16.50","16.87","16.00","4.29M","-3.52%"
"09/18/2020","17.03","17.57","17.68","16.57","3.82M","-1.33%"
"09/17/2020","17.26","16.74","17.65","16.70","3.14M","-1.48%"
"09/16/2020","17.52","18.20","18.43","17.42","5.74M","-3.68%"
"09/15/2020","18.19","17.66","18.75","17.65","9.38M","4.12%"
"09/14/2020","17.47","16.60","17.71","16.31","6.43M","7.77%"
"09/11/2020","16.21","16.19","16.70","16.05","3.91M","1.00%"
"09/10/2020","16.05","16.17","16.73","15.86","5.89M","1.58%"
"09/09/2020","15.80","16.41","16.95","15.79","9.12M","0.06%"
"09/08/2020","15.79","16.00","16.35","15.24","11.07M","-6.18%"
"09/04/2020","16.83","17.08","17.90","16.04","11.65M","-0.47%"
"09/03/2020","16.91","17.17","17.60","16.26","10.21M","-5.37%"
"09/02/2020","17.87","19.38","19.68","17.20","18.42M","-2.30%"
"09/01/2020","18.29","17.08","18.46","16.70","18.14M","12.21%"
"08/31/2020","16.30","17.76","18.84","16.20","18.32M","-7.39%"
"08/28/2020","17.60","20.21","20.50","17.60","14.73M","-9.18%"
"08/27/2020","19.38","22.26","22.31","19.30","29.32M","-17.11%"
"08/26/2020","23.38","18.99","24.48","18.99","31.56M","28.25%"
"08/25/2020","18.23","17.80","18.84","17.68","22.09M","6.67%"
"08/24/2020","17.09","16.30","17.20","15.88","19.36M","13.78%"
"08/21/2020","15.02","14.94","15.50","14.76","4.22M","1.83%"
"08/20/2020","14.75","15.06","15.30","14.61","3.14M","-1.93%"
"08/19/2020","15.04","15.98","16.07","15.01","3.29M","-5.76%"
"08/18/2020","15.96","15.36","16.75","15.36","7.16M","3.50%"
"08/17/2020","15.42","14.76","15.60","14.60","5.30M","5.62%"
"08/14/2020","14.60","15.35","15.36","14.31","5.07M","-3.69%"
"08/13/2020","15.16","15.70","15.70","15.00","5.38M","-3.19%"
"08/12/2020","15.66","16.36","16.36","15.14","5.61M","-2.13%"
"08/11/2020","16.00","16.93","17.03","15.83","7.34M","-2.56%"
"08/10/2020","16.42","17.60","17.76","16.12","7.91M","-2.78%"
"08/07/2020","16.89","17.75","19.33","16.60","7.46M","-8.70%"
"08/06/2020","18.50","16.80","19.90","16.63","14.14M","10.45%"
"08/05/2020","16.75","16.65","17.00","16.40","4.00M","0.36%"
"08/04/2020","16.69","16.55","16.84","15.95","7.78M","2.02%"
"08/03/2020","16.36","16.26","17.00","15.77","11.74M","2.25%"
"07/31/2020","16.00","16.67","17.17","15.99","19.53M","-2.79%"
